id, usersId, houseId1, 29148, 8103759
172, 49864, 5837528
173, 36972, 691567
174, 51499, 4336627
175, 64222, 3231460
176, 92388, 8977896
177, 86683, 8236780
178, 59665, 3694011
179, 81885, 2780356
180, 28262, 9265937
181, 37322, 2347214
182, 41526, 103190
183, 94726, 7013735
184, 48687, 9920079
185, 61384, 5115069
186, 64826, 423099
187, 5213, 1304298
188, 66185, 8942364
189, 38250, 1697653
190, 57884, 3152538
191, 40805, 5170376
192, 30758, 7338666
193, 96697, 5611733
194, 83167, 2263191
195, 52691, 7693657
196, 7140, 5064200
197, 39428, 5825213
198, 60949, 3089852
199, 39158, 3772383
200, 20734, 6049485
201, 33222, 6054129
202, 21410, 8408290
203, 88832, 5117161
204, 4246, 1285045
205, 45098, 4980034
206, 75779, 2627070
207, 21005, 13485
208, 63365, 7684632
209, 74441, 3930771
210, 39763, 2565812
211, 46695, 5314076
212, 4171, 6574833
213, 84260, 5146186
214, 31821, 418206
215, 846, 8015375
216, 45463, 7993803
217, 34200, 6570470
218, 129, 4758395
219, 23368, 451300
220, 21376, 8633392
221, 72746, 8093382
222, 90042, 1642914
223, 40817, 9526375
224, 67992, 5720268
225, 2468, 547195
226, 28049, 2589666
227, 19713, 6710554
228, 48866, 3252970
229, 40811, 3688755
230, 21460, 6911431
231, 3535, 3071819
232, 23903, 4245406
233, 44563, 6254509
234, 53925, 3058750
235, 48348, 8011755
236, 76826, 6154278
237, 89652, 7211027
238, 16625, 8917698
239, 74462, 2171460
240, 86235, 5931337
241, 13430, 144125
242, 38767, 4943886
243, 30603, 521037
244, 68815, 5101031
245, 83144, 6164193
246, 5551, 5330629
247, 48916, 2333059
248, 76748, 4245014
249, 61905, 1994927
250, 93323, 5008194
251, 31842, 2055768
252, 44293, 4158092
253, 4706, 3857506
254, 10838, 2499774
255, 35759, 7147350
256, 28451, 2792120
257, 36376, 1470380
258, 85533, 3053907
259, 1434, 3038338
260, 88610, 2945417
261, 99258, 4902231
262, 27743, 4201695
263, 70909, 1587351
264, 30149, 7838556
265, 19568, 5852341
266, 26746, 3117592
267, 2621, 9455537
268, 38106, 2834495
269, 31336, 7027490
270, 17566, 1529593
271, 70510, 6118538
272, 36673, 3030537
273, 78152, 4623919
274, 4958, 9654566
275, 685, 4871312
276, 40515, 9638074
277, 23647, 9545394
278, 28510, 1928759
279, 46683, 6683208
280, 30417, 6562307
281, 26822, 2290168
282, 81202, 4409004
283, 87106, 7724936
284, 22909, 4789616
285, 43124, 6893159
286, 44032, 8658716
287, 34313, 3868801
288, 6991, 286969
289, 60944, 1388980
290, 13027, 462339
291, 64185, 3716374
292, 92532, 89432
293, 4050, 3964919
294, 77962, 5843175
295, 7816, 3794423
296, 28004, 835747
297, 14950, 8954268
298, 99546, 4510959
299, 3306, 8633821
300, 40850, 2022754
301, 93744, 9878774
302, 80862, 2374484
303, 28364, 2571334
304, 29241, 8029380
305, 7236, 4397652
306, 48803, 3582728
307, 77636, 4342330
308, 89300, 1161903
309, 72779, 621375
310, 92479, 5888803
311, 53520, 2082704
312, 66755, 351688
313, 48718, 7804283
314, 89103, 6087944
315, 67852, 8947313
316, 34519, 8991172
317, 61337, 3272499
318, 28584, 5120672
319, 85404, 4628792
320, 36138, 2682641
321, 18706, 9495114
322, 98041, 2090017
323, 34750, 1152544
324, 14938, 2504044
325, 63628, 9120102
326, 34088, 6533300
327, 40512, 1727576
328, 93431, 4998971
329, 12448, 1227958
330, 33452, 3921406
331, 8542, 5997488
332, 76659, 1535981
333, 72503, 5181133
334, 30670, 9448321
335, 888, 727358
336, 87728, 3711096
337, 57793, 1980858
338, 77052, 3495235
339, 75533, 7046280
340, 14444, 2651682
341, 37801, 788935
342, 1799, 6721438
343, 46676, 5289653
344, 35836, 6190129
345, 92348, 9582132
346, 32795, 8728086
347, 68745, 9931631
348, 40100, 9036304
349, 44914, 948038
350, 20292, 5866592
351, 40432, 69500
352, 66028, 8131240
353, 4244, 2199183
354, 17471, 457359
355, 79843, 8851737
356, 87947, 1927165
357, 83465, 3065709
358, 81274, 2090802
359, 39247, 622653
360, 67095, 582593
361, 16227, 7354514
362, 76468, 7714160
363, 25425, 5675151
364, 28883, 1692108
365, 74612, 5716146
366, 21312, 3970362
367, 73451, 9094018
368, 91859, 8742008
369, 53912, 5258817
370, 99681, 6765692
371, 12640, 5960965
372, 39451, 1213591
373, 32158, 8030035
374, 31096, 3877137
375, 59591, 1836509
376, 18967, 2611368
377, 92250, 1479765
378, 99875, 2241144
379, 75495, 2643224
380, 93738, 770760
381, 45430, 7675907
382, 91154, 2087423
383, 75909, 3700828
384, 66959, 8496258
385, 84534, 4870692
386, 69206, 2758675
387, 26826, 2778169
388, 51228, 9360890
389, 51970, 6001989
390, 15207, 6834481
391, 8613, 5305699
392, 92058, 7392119
393, 22030, 2146171
394, 47001, 550457
395, 63411, 6325637
396, 93094, 3828816
397, 64547, 929863
398, 6446, 2957461
399, 87781, 7178718
400, 15885, 4846243
401, 60837, 801580
402, 31964, 4926274
403, 73770, 6601787
404, 28280, 1521028
405, 32973, 511220
406, 30452, 9895392
407, 48096, 6797248
408, 37500, 6102179
409, 38645, 4504633
410, 59711, 2481834
411, 52046, 8082551
412, 75735, 8050836
413, 86059, 3679630
414, 73145, 2816516
415, 37419, 7086090
416, 43826, 151496
417, 81490, 8792867
418, 8919, 3707767
419, 77952, 5817447
420, 66567, 8930251
421, 87674, 1742579
422, 28394, 1274347
423, 87867, 2379732
424, 84919, 575202
425, 80757, 8738207
426, 77978, 8721706
427, 95337, 3796146
428, 65590, 9509895
429, 6104, 9647453
430, 75485, 4297629
431, 8112, 9945537
432, 86124, 7939471
433, 39642, 227245
434, 39666, 1584322
435, 80802, 9272551
436, 80914, 2229881
437, 18038, 2822922
438, 46718, 6347862
439, 42157, 9759245
440, 6641, 80324
441, 29094, 8443939
442, 8897, 3309844
443, 22248, 6502173
444, 18253, 9884977
445, 97827, 635653
446, 13342, 2677514
447, 33604, 5346759
448, 55483, 2729044
449, 55092, 7563074
450, 6052, 2589052
451, 54260, 7607103
452, 38823, 2394093
453, 53892, 238944
454, 14850, 101010
455, 27070, 2335880
456, 33908, 1191259
457, 66970, 5042651
458, 28687, 1913854
459, 82454, 8176058
460, 24323, 840180
461, 91543, 7070404
462, 78993, 7725186
463, 51356, 1058429
464, 30846, 868069
465, 31867, 8978638
466, 42172, 928826
467, 77149, 6217327
468, 44334, 4592796
469, 38878, 651528
470, 75010, 2348034
471, 75684, 1382724
472, 97121, 2035394
473, 75270, 9830600
474, 32128, 4002842
475, 68699, 4993833
476, 53298, 5603681
477, 47858, 762290
478, 40301, 283704
479, 65246, 92346
480, 40497, 2869791
481, 54377, 2539959
482, 90008, 4106505
483, 57480, 179969
484, 49354, 6085753
485, 87637, 405814
486, 1415, 1962370
487, 24225, 3675250
488, 60670, 2162479
489, 82242, 376875
490, 36998, 9538040
491, 74845, 2781247
492, 2460, 514932
493, 55316, 3031368
494, 69863, 4781942
495, 93453, 160360
496, 27288, 8480207
497, 50788, 3714347
498, 39056, 5695443
499, 75096, 3069828
500, 51699, 2722574
501, 30166, 1318916
502, 63932, 9567955
503, 62393, 8543765
504, 27279, 3029917
505, 29260, 6013512
506, 8791, 3734653
507, 5672, 6978560
508, 1154, 9292864
509, 63858, 2767064
510, 41656, 1044003
511, 41110, 3427072
512, 36393, 32315
513, 93002, 5164750
514, 97291, 3237633
515, 62039, 7956995
516, 16334, 6222201
517, 59549, 20250
518, 90024, 7024461
519, 10859, 9884509
520, 56143, 8237874
521, 10047, 6098574
522, 26244, 3725669
523, 37035, 9937719
524, 6590, 261302
525, 27766, 3974597
526, 84350, 703256
527, 80960, 1678237
528, 63653, 8841233
529, 92370, 8340286
530, 58530, 2378438
531, 52848, 8271382
532, 37004, 4910832
533, 29409, 6186033
534, 84080, 6866523
535, 18053, 6265102
536, 60263, 1568234
537, 96141, 3916387
538, 10593, 8041942
539, 79301, 7747324
540, 55733, 1544877
541, 55321, 4758640
542, 69214, 5230629
543, 44128, 4785002
544, 73204, 1355423
545, 85018, 9745387
546, 59350, 5180998
547, 93919, 931485
548, 42708, 6584515
549, 84819, 1544811
550, 79167, 3500964
551, 74019, 209847
552, 38223, 3296083
553, 77309, 4352682
554, 80286, 2665143
555, 63893, 8569461
556, 65503, 8982706
557, 98886, 1741467
558, 52201, 2742498
559, 19161, 8725052
560, 30154, 3992279
561, 55512, 2690102
562, 21740, 9520703
563, 42978, 6263352
564, 59207, 4448222
565, 87781, 302486
566, 79766, 1669202
567, 75855, 3495727
568, 66179, 2291840
569, 27226, 8642617
570, 33239, 5667298
571, 7534, 2870296
572, 83843, 2202908
573, 75168, 615529
574, 89442, 1329154
575, 43773, 4399581
576, 108, 322251
577, 3677, 7425836
578, 3806, 1476865
579, 6816, 2562394
580, 75207, 5905242
581, 9843, 2827831
582, 70000, 8188554
583, 19538, 4790179
584, 11015, 6149951
585, 63375, 3619441
586, 71544, 4927105
587, 73552, 607476
588, 48372, 270356
589, 19361, 5980509
590, 41201, 2422198
591, 71210, 8292556
592, 99170, 2272276
593, 1667, 6522895
594, 14731, 4763925
595, 72645, 4256474
596, 61736, 9187818
597, 18440, 5270165
598, 87782, 5995357
599, 2919, 3770477
600, 32205, 8953310
601, 93315, 3238406
602, 24239, 5933969
603, 93541, 8156120
604, 81171, 3354894
605, 76603, 7921351
606, 76864, 2331185
607, 71711, 969784
608, 27028, 4293546
609, 96144, 1419901
610, 17707, 3084316
611, 69832, 5784813
612, 82942, 9209073
613, 21913, 7461416
614, 16692, 7520518
615, 79442, 1205732
616, 96490, 3412125
617, 94540, 5619168
618, 47693, 6646573
619, 54537, 424828
620, 12506, 8903924
621, 47096, 3146119
622, 42147, 9494094
623, 88818, 9363250
624, 23554, 6109482
625, 89954, 8003557
626, 82887, 4865335
627, 27051, 5661133
628, 10497, 5614194
629, 26797, 927237
630, 96278, 7384390
631, 18105, 4516858
632, 59099, 926851
633, 67137, 9382795
634, 6123, 4227033
635, 94450, 506179
636, 7904, 440882
637, 1906, 4891662
638, 13694, 5289405
639, 97105, 5078621
640, 86645, 6005641
641, 74314, 2303236
642, 49328, 5952008
643, 51043, 2425552
644, 5127, 3213516
645, 739, 2591835
646, 22489, 2151564
647, 85448, 5170589
648, 74689, 7007612
649, 41812, 969259
650, 13561, 1976749
651, 97281, 8536572
652, 61458, 4823321
653, 10952, 6999851
654, 84102, 2154082
655, 5839, 5626452
656, 65464, 1012599
657, 9710, 1795457
658, 15324, 9436898
659, 15632, 9305013
660, 57488, 3290054
661, 10647, 711905
662, 41097, 4593644
663, 71677, 688967
664, 44459, 7272234
665, 42022, 2131742
666, 84723, 8994997
667, 76088, 2782962
668, 91871, 7687235
669, 64403, 4961177
670, 26766, 8331586
671, 32706, 1851439
672, 53490, 1602468
673, 92996, 2574008
674, 54498, 29853
675, 62157, 1616610
676, 62607, 6179101
677, 82123, 7110524
678, 14286, 9337377
679, 56044, 6409614
680, 95328, 2580053
681, 23652, 5863785
682, 74483, 7549489
683, 15649, 7512033
684, 26220, 1525422
685, 29755, 7028514
686, 47958, 1732074
687, 6911, 1431559
688, 49032, 359516
689, 16373, 9831882
690, 84020, 1071468
691, 70209, 3170377
692, 66588, 4291987
693, 57792, 6048136
694, 67804, 4664434
695, 64262, 9238639
696, 71904, 7237401
697, 4122, 2998574
698, 61926, 6196633
699, 86498, 4815543
700, 18828, 7218634
701, 11369, 6979954
702, 47719, 2896251
703, 73320, 1690753
704, 57701, 1612924
705, 69619, 6635235
706, 61548, 9270974
707, 78097, 9069271
708, 89674, 5048051
709, 76838, 3367093
710, 99560, 8513284
711, 72924, 5755106
712, 95975, 3373585
713, 3821, 9910900
714, 88789, 95204
715, 8523, 3088691
716, 32842, 416447
717, 5090, 4418473
718, 55004, 2805029
719, 80644, 8926400
720, 63791, 504655
721, 19881, 2186025
722, 34435, 6399876
723, 35052, 8740217
724, 85205, 6575826
725, 55041, 5485627
726, 87397, 3235294
727, 43276, 4987925
728, 95605, 5057184
729, 29972, 6289445
730, 5810, 8451539
731, 36206, 2451033
732, 78862, 7341894
733, 81222, 4379959
734, 98790, 6029628
735, 16122, 5041449
736, 29427, 8964835
737, 40194, 7912752
738, 26220, 8796608
739, 79726, 8838083
740, 87328, 9252494
741, 68460, 6781131
742, 16841, 1902782
743, 95761, 9557399
744, 57819, 992567
745, 75262, 6478996
746, 21185, 7155981
747, 94258, 9678217
748, 78710, 7075927
749, 61147, 604780
750, 4295, 8376585
751, 62865, 3398081
752, 12342, 3227539
753, 25302, 775584
754, 7377, 8101050
755, 52311, 5214745
756, 86505, 6866560
757, 93946, 9987064
758, 23071, 9486588
759, 22882, 3147507
760, 91698, 8413265
761, 80874, 6555920
762, 2346, 4297594
763, 72112, 3917892
764, 30376, 1842663
765, 58322, 4526937
766, 71595, 6052465
767, 97477, 5783536
768, 25924, 523095
769, 5490, 8319967
770, 84237, 5872054
771, 95500, 9230927
772, 69192, 3461214
773, 83975, 9182134
774, 70430, 2191616
775, 19049, 3050929
776, 84189, 8936710
777, 33083, 493226
778, 56884, 2584750
779, 77165, 6163231
780, 43492, 4328650
781, 31200, 7081745
782, 10588, 9224440
783, 37598, 6857425
784, 60805, 4030749
785, 90450, 6826424
786, 1702, 9455444
787, 27443, 2816111
788, 43786, 2335191
789, 5706, 5753635
790, 63560, 1187407
791, 23880, 2119102
792, 18937, 4573205
793, 89937, 3420279
794, 45752, 5655611
795, 10712, 768025
796, 70786, 6812872
797, 64016, 7661254
798, 69705, 5441741
799, 93134, 745915
800, 74677, 5424749
801, 21643, 6358654
802, 42948, 3020749
803, 48754, 4782393
804, 78826, 5011502
805, 95860, 123539
806, 45493, 4525762
807, 88379, 3346118
808, 34676, 2866334
809, 70971, 5029949
810, 6951, 2405086
811, 48649, 1414911
812, 30155, 7711850
813, 37245, 3199881
814, 50569, 3897407
815, 81607, 9777256
816, 77975, 7913763
817, 69798, 7249162
818, 66447, 8548176
819, 64020, 2921873
820, 55901, 2503157
821, 75134, 7071625
822, 13991, 4348279
823, 64346, 3371479
824, 86851, 5469078
825, 18024, 5035677
826, 86691, 134070
827, 54576, 7072906
828, 94234, 2213147
829, 13195, 9759777
830, 76554, 4204557
831, 2907, 6714653
832, 83254, 3459419
833, 68115, 9027767
834, 98440, 9589550
835, 10303, 1381417
836, 93807, 847815
837, 15660, 7024912
838, 85092, 3244002
839, 98406, 9450866
840, 8204, 5327507
841, 66912, 2511763
842, 72931, 7357702
843, 29546, 870261
844, 17828, 318318
845, 17386, 1318338
846, 49429, 5507375
847, 21312, 1443787
848, 14443, 1643123
849, 20393, 7684947
850, 51158, 2267668
851, 42344, 4708839
852, 98214, 3797360
853, 34033, 1549311
854, 99270, 2844878
855, 65340, 9048296
856, 6661, 3550401
857, 85073, 2160130
858, 53034, 7565128
859, 60625, 2237590
860, 14546, 2851278
861, 39084, 6062650
862, 29431, 1935771
863, 35840, 8042195
864, 1222, 4704288
865, 14960, 3933943
866, 71822, 8691675
867, 15766, 1683302
868, 15133, 7906811
869, 65335, 8940219
870, 57013, 632271
871, 16163, 5999587
872, 67552, 3482137
873, 54376, 5580702
874, 61293, 9114853
875, 37568, 6261093
876, 51355, 3779993
877, 28331, 3285303
878, 56893, 6923821
879, 33493, 1785395
880, 5065, 170769
881, 6415, 6920419
882, 46792, 6331011
883, 92156, 4222297
884, 88048, 5270564
885, 91083, 3720623
886, 18214, 1576786
887, 13545, 161363
888, 95345, 2254522
889, 32521, 1171476
890, 54019, 1755088
891, 78945, 7466053
892, 97725, 5110538
893, 9706, 4795927
894, 92684, 376047
895, 24122, 410563
896, 8551, 7231215
897, 11301, 325809
898, 54924, 3531567
899, 18886, 8801403
900, 64514, 420871
901, 62787, 3925512
902, 158, 2869725
903, 57433, 2112621
904, 40250, 8766487
905, 95795, 4317493
906, 25860, 6417412
907, 98198, 2675395
908, 7722, 4137867
909, 70525, 3157605
910, 562, 4620700
911, 70135, 304827
912, 34303, 5674823
913, 63061, 8563664
914, 85944, 8295979
915, 2906, 9387798
916, 1343, 7143588
917, 25583, 145779
918, 62591, 6390956
919, 9427, 3229777
920, 37622, 9405699
921, 33492, 7287310
922, 81918, 8803556
923, 26579, 3577018
924, 31281, 2906052
925, 70816, 2578268
926, 97947, 6639798
927, 94806, 9817874
928, 43084, 6034829
929, 58148, 7718818
930, 71869, 988946
931, 67191, 7785255
932, 42637, 866003
933, 30016, 611072
934, 10935, 3157645
935, 67137, 391069
936, 98496, 8548426
937, 68842, 9902326
938, 44069, 5996078
939, 9016, 9497267
940, 66309, 179625
941, 5773, 473528
942, 20764, 265221
943, 49994, 6237399
944, 58574, 6348200
945, 58155, 5691564
946, 58177, 5011559
947, 32884, 4970712
948, 84992, 1091314
949, 5767, 9987765
950, 20896, 5263857
951, 43749, 9571181
952, 56244, 5924603
953, 84320, 4704000
954, 10347, 6218859
955, 11530, 3768920
956, 80400, 6336309
957, 62087, 5818390
958, 765, 1753127
959, 38580, 4627684
960, 84483, 5365063
961, 62689, 6222556
962, 74286, 9326992
963, 57188, 7512212
964, 32667, 4225314
965, 21258, 8747074
966, 28057, 2808524
967, 12339, 1597031
968, 77860, 3695726
969, 42264, 7648866
970, 84129, 6046015
971, 85038, 4647888
972, 54183, 6980992
973, 2836, 4737936
974, 61974, 670057
975, 18372, 6699205
976, 79425, 9482442
977, 74493, 5308118
978, 82074, 6401679
979, 27868, 4531743
980, 17841, 8866520
981, 41242, 473642
982, 82531, 7738425
983, 85492, 4851178
984, 84490, 5485216
985, 69236, 2622455
986, 76413, 2675625
987, 73571, 8869451
988, 27867, 1600102
989, 9858, 3380092
990, 29950, 8237632
991, 44242, 4031460
992, 57775, 6223791
993, 23348, 6703973
994, 77432, 4024697
995, 74341, 7505044
996, 3110, 942479
997, 60148, 3869786
998, 51912, 5622023
999, 45677, 2049452
1000, 21217, 8054690
1001, 1820, 4262303
1002, 39813, 7019827
1003, 60541, 6331218
1004, 25856, 9012339
1005, 22093, 771385
1006, 75564, 5887647
1007, 54398, 7377799
1008, 16614, 8147166
1009, 6509, 2253823
1010, 60641, 5444301
1011, 62907, 3791858
1012, 81717, 4577201
1013, 85793, 244273
1014, 46540, 9224104
1015, 63575, 78946
1016, 78002, 5967940
1017, 90187, 157529
1018, 69509, 6787121
1019, 59674, 1240486
1020, 71663, 4996336
1021, 85598, 5695600
1022, 81037, 3724043
1023, 44876, 1589123
1024, 61229, 5266774
1025, 9487, 153339
1026, 71745, 5119139
1027, 90257, 3946321
1028, 55456, 1018036
1029, 61723, 3068649
1030, 17880, 416942
1031, 72448, 1240105
1032, 72905, 7653132
1033, 4068, 6999611
1034, 59279, 7413888
1035, 59811, 9249660
1036, 61070, 8555338
1037, 52777, 6490781
1038, 93498, 6322470
1039, 19952, 3488607
1040, 34726, 9318703
1041, 31227, 6673006
1042, 30615, 6171695
1043, 1839, 2826965
1044, 23656, 3893176
1045, 10904, 1421828
1046, 28353, 4593237
1047, 88178, 14359
1048, 41058, 1480706
1049, 69961, 7339938
1050, 69760, 4700143
1051, 63160, 6544518
1052, 39180, 7569627
1053, 10126, 9344717
1054, 93733, 849714
1055, 46159, 9168335
1056, 76831, 407547
1057, 73014, 4637898
1058, 31615, 2784296
1059, 40606, 5687846
1060, 55480, 2068504
1061, 16443, 7438821
1062, 11770, 9891699
1063, 16288, 2456718
1064, 28476, 8487256
1065, 22912, 1529437
1066, 76484, 628365
1067, 10086, 6892533
1068, 40110, 2471583
1069, 25872, 1966756
1070, 66589, 9952490
1071, 49410, 4776757
1072, 32170, 1449093
1073, 760, 5154908
1074, 50741, 4006680
1075, 18270, 2805113
1076, 83604, 6499505
1077, 7008, 9316554
1078, 23846, 4461871
1079, 50923, 9092433
1080, 1244, 3327393
1081, 61391, 6445520
1082, 22387, 6320671
1083, 82188, 3506625
1084, 65900, 6307899
1085, 84267, 6390095
1086, 61039, 9241195
1087, 93623, 4339922
1088, 13965, 623190
1089, 38669, 9882051
1090, 90066, 1222073
1091, 2707, 5692116
1092, 13391, 8335967
1093, 50219, 6963137
1094, 75644, 8822030
1095, 62021, 2999134
1096, 2100, 985466
1097, 3680, 8948014
1098, 44260, 4424294
1099, 50698, 5524762
1100, 2426, 7218286
1101, 91340, 1533964
1102, 96513, 1233089
1103, 24944, 593957
1104, 88735, 1582209
1105, 64001, 5049628
1106, 80099, 9803642
1107, 78080, 8613966
1108, 68586, 1809131
1109, 23463, 1668848
1110, 57133, 950662
1111, 59047, 3128777
1112, 35880, 2086750
1113, 99371, 3060470
1114, 20453, 1184465
1115, 65780, 4288650
1116, 43653, 6199615
1117, 97288, 320973
1118, 35503, 7841032
1119, 22360, 1511974
1120, 49416, 5483928
1121, 97830, 7025532
1122, 33228, 1510372
1123, 20398, 5290134
1124, 74042, 3916221
1125, 7561, 8325153
1126, 74311, 8702552
1127, 86425, 9527995
1128, 94072, 401621
1129, 2901, 3861826
1130, 96866, 9076630
1131, 2476, 3656696
1132, 75362, 8506336
1133, 30245, 9061227
1134, 75448, 2440845
1135, 36900, 969054
1136, 15084, 7347670
1137, 98571, 597170
1138, 31124, 2179721
1139, 63031, 6989952
1140, 23540, 150050
1141, 70063, 201262
1142, 17279, 1746354
1143, 40739, 2330799
1144, 48828, 8100289
1145, 85384, 7216827
1146, 74744, 539750
1147, 78697, 7326189
1148, 77572, 5733969
1149, 55197, 9732366
1150, 50974, 7577456
1151, 48000, 8138254
1152, 92710, 6324729
1153, 21798, 1580813
1154, 79489, 7473126
1155, 19592, 4660755
1156, 94373, 637345
1157, 5209, 4363895
1158, 59898, 3704896
1159, 14354, 6897340
1160, 31121, 4029853
1161, 42981, 2056694
1162, 52166, 3231473
1163, 5625, 7314719
1164, 41719, 6749335
1165, 20485, 8225998
1166, 60723, 7197713
1167, 48919, 1373894
1168, 23621, 9200211
1169, 14394, 3209799
1170, 73628, 1585757
1171, 44329, 6624400
1172, 93537, 9610711
1173, 62543, 5093144
1174, 70402, 7069714
1175, 902, 5770053
1176, 11378, 6453133
1177, 88573, 808143
1178, 53343, 6416527
1179, 44603, 3096848
1180, 43255, 7784435
1181, 85365, 7887631
1182, 52157, 7986017
1183, 9993, 2014872
1184, 91176, 8143335
1185, 31393, 4034822
1186, 58941, 1007763
1187, 87855, 3953577
1188, 20557, 9912736
1189, 97579, 1958859
1190, 63578, 6168689
1191, 90948, 2078684
1192, 27857, 404495
1193, 79913, 4927721
1194, 73217, 5969364
1195, 73993, 5341161
1196, 98749, 2083343
1197, 56872, 8085001
1198, 98776, 2227942
1199, 61132, 2663651
1200, 84426, 9788856
1201, 54320, 568777
1202, 2915, 4423350
1203, 71617, 4638628
1204, 52953, 7521815
1205, 13531, 219328
1206, 59719, 6118221
1207, 13643, 365586
1208, 8207, 1370379
1209, 74359, 5057
1210, 56940, 4343004
1211, 24403, 5938508
1212, 88642, 5519086
1213, 8463, 9563909
1214, 80429, 4976998
1215, 9632, 978231
1216, 33978, 2130126
1217, 34659, 9261553
1218, 64670, 3565530
1219, 89521, 1722656
1220, 90099, 4128824
1221, 65684, 694373
1222, 30855, 2488631
1223, 82463, 917294
1224, 68927, 1012794
1225, 42798, 7990970
1226, 23152, 2884783
1227, 76525, 8313942
1228, 75775, 6151126
1229, 35499, 8575151
1230, 89232, 7095505
1231, 61623, 4608237
1232, 95684, 9508966
1233, 78353, 1124131
1234, 45464, 6641609
1235, 81285, 8789141
1236, 77821, 5669894
1237, 26757, 2839403
1238, 52651, 909966
1239, 86803, 7436037
1240, 10157, 9430571
1241, 12661, 7581056
1242, 7697, 9907809
1243, 26095, 803906
1244, 31159, 9898271
1245, 57984, 8007679
1246, 98019, 6215689
1247, 96510, 8668455
1248, 80341, 525725
1249, 43619, 9878216
1250, 27468, 4614995
1251, 63174, 8167610
1252, 31038, 4458601
1253, 83766, 6810316
1254, 5220, 2455340
1255, 92983, 2771962
1256, 30245, 5285385
1257, 16500, 407755
1258, 31105, 8524121
1259, 599, 3621033
1260, 18704, 5714947
1261, 15653, 5205920
